,date,universe,weights,cvar,tracking_error,turnover,n_positions,status
13,2014-06-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.04866425,0.01625777,0.01057599,0.02765242,0.01024396,0.00327912,0.00352657,0.01262085,0.02660023,0.01353003,0.02504621,-2.55e-06,0.0146562,0.0378666,-4.5e-06,-3.4e-07,0.00678929,0.02864595,0.01754611,0.04949068,0.00922949,0.01711436,0.01238142,0.03348973,0.01514396,0.00082608,-1.11e-06,0.03784806,-3.11e-06,-1.43e-06,0.02676962,0.0097266,0.01779753,0.02152569,0.01897881,-1.63e-06,-2.77e-06,0.01812686,0.00813034,0.04951693,0.0277172,0.00793971,0.04998602,0.00164492,-1.17e-06,0.03659576,0.01948086,0.0360312,-3.47e-06,0.00952676,0.0095556,0.01054101,0.02845322,-3.27e-06,-4.89e-06,0.00461632,0.02042269,0.01522749,0.03623022,0.03646359",0.001531866686599384,0.0012449385964515107,0.19111089235767464,48,optimal
14,2014-09-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.04999252,0.02015067,0.01054328,0.02088,0.01340745,0.00328138,0.00513052,0.01058262,5.4e-07,0.01352782,0.025046,0.00273862,0.01465302,0.03786762,0.00016196,0.01086911,8.8e-07,0.02864621,0.01754716,0.04948825,0.00922799,0.01908475,0.02137539,0.01432125,0.01514415,0.03108779,0.0,0.02784807,-1.91e-06,-8.5e-07,0.02676954,0.01253756,0.01675855,0.02152718,0.02240116,0.02081203,0.00221724,0.00669888,0.00813304,0.04951843,0.02771527,0.00794118,0.04078254,1.1e-07,0.01968439,0.02005874,0.01750494,0.02928289,-3.83e-06,0.00952721,0.00955978,0.0200642,0.02845283,-1.78e-06,0.00504465,0.00461387,0.0204203,0.02148517,0.02907948,0.02881214",0.0013298589581144707,0.0010158903472435392,0.269591390010864,52,optimal
15,2014-12-31,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.04998536,0.01992952,0.010549,0.01986329,0.00862036,0.00257115,0.0114006,0.01063109,-1.41e-06,0.01448483,0.02445383,0.01238593,0.01179115,0.03590016,0.00015885,0.01086418,0.00877345,0.02864122,0.02221476,0.0494825,0.00922513,0.01908056,0.02136762,0.01431384,0.02560799,0.03108067,-2.41e-06,0.01238344,0.00170164,-1.28e-06,0.023873,0.01253446,0.01676098,0.02152191,0.02240079,0.02252923,0.00221835,0.00669443,0.00813029,0.0493355,0.02770887,0.007925,0.04809283,-1.75e-06,0.01913437,0.01595764,0.01750176,0.02927693,0.0134991,0.01993328,0.00955442,0.0104696,0.02844736,-2.35e-06,0.00504315,0.0046106,0.02041747,0.02148154,0.01021535,0.01727893",0.0012463811643162199,0.0010075867236887047,0.15095225198160633,55,optimal
16,2015-03-31,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.04998817,-6e-07,0.01054947,0.01948891,0.00862118,0.00257152,0.01636899,0.01062648,0.00474436,0.01448915,0.01322317,0.00715116,0.01551135,0.0359024,0.0053525,0.01086807,0.00877806,0.03861676,0.0260379,0.04948398,0.01235002,0.03975991,0.02136948,0.0143145,0.02561114,0.03108288,0.00679821,0.01238207,0.01954821,2.87e-06,0.02387432,0.01677371,0.00984484,0.02152221,0.00551806,0.03303195,0.00185723,0.00669772,0.00813265,0.04933708,0.02771027,0.0079244,0.04284424,1.22e-06,7.8e-07,0.01321572,0.01750463,0.01526702,0.02284368,0.02817085,0.00955596,0.0067141,0.02844552,9e-08,0.00611021,0.00461518,0.01122864,0.02148414,0.01090144,0.01727989",0.001256178222948733,0.0010283230755144025,0.23003331054439152,55,optimal
17,2015-06-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.05000156,-1.1e-07,0.01122554,0.01072589,0.00862259,0.00257288,0.0074854,0.01176624,0.00474383,0.01448941,0.01322575,0.0071493,0.02700362,0.034898,0.00907167,0.02195724,0.0087755,0.02778274,0.02603926,0.0494847,0.0177962,0.03264334,0.01198525,0.02010163,0.00881896,0.02738696,2.95e-06,0.01238005,0.02258819,9.87e-06,0.02387572,0.01677351,0.00608389,0.02152417,0.0055193,0.03303014,0.0086251,0.00670013,0.00813047,0.04933755,0.02950249,0.01553963,0.04999828,0.0078146,-1.9e-07,-4.58e-06,0.01750312,0.01526385,0.02284352,0.02816917,0.00955443,0.00671049,0.02593879,3.26e-06,0.00610866,0.0169574,0.0112216,0.02148049,0.01778223,0.01727833",0.0013229474063877567,0.0010928230541326117,0.185589490490572,54,optimal
18,2015-09-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.04746813,-3.19e-06,0.01434385,0.01068368,0.00731384,-8.35e-06,0.00748677,0.00702114,0.00473423,0.01914811,0.01321844,0.007144,0.02699204,0.02744205,0.00906144,0.03895902,0.00876377,0.01437847,0.02603292,0.04754412,0.01782988,0.03263321,0.0119754,0.04980891,0.01057013,0.0273774,0.00563702,0.01237328,0.02257686,2.24e-06,0.0238661,0.03698029,0.00607418,0.02151496,0.00550962,0.03301882,0.00880598,0.00669242,0.00812157,0.02945017,0.02949284,0.01552867,0.04999099,0.00733541,-2.87e-06,-3.02e-06,0.01900141,0.02764636,0.02283549,0.00354049,0.00953997,-5.09e-06,0.02306052,3.49e-06,0.00466767,0.01694787,0.02057725,0.00485542,0.01917342,0.01727082",0.0012672958158019769,0.0011911574784028817,0.2138467752904481,53,optimal
19,2015-12-31,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.04337544,2.62e-06,0.02304735,2.71e-06,0.00916377,5.91e-06,0.00444586,0.00375336,0.0047343,0.01914665,0.02839966,-3.4e-07,0.02699412,0.02689064,0.01459649,0.05000124,0.0087616,0.0179099,0.02064087,0.04754438,0.01783328,0.00828512,0.01197904,0.04980925,0.01057406,0.02680161,0.02188144,0.01305854,0.01558601,3.28e-06,0.02386494,0.0369814,0.00234572,0.02151392,0.00570196,0.03301471,0.01143645,0.00669221,0.00812259,0.02944971,0.0225887,0.01552769,0.04999229,0.00329126,7e-08,1.34e-06,0.0190056,0.02046743,0.02283832,0.00354221,0.00957089,0.00578761,0.02306043,0.00147745,0.00967409,0.01695549,0.03309564,0.00133657,0.02016563,0.0172695",0.0010945761379428565,0.0011261778587509756,0.18294474902752297,53,optimal
20,2016-03-31,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.02998679,7.49e-06,0.0224791,0.00378374,0.00916762,0.00064345,0.02380089,3.96e-06,0.00473389,0.02738438,0.02835064,0.01255215,0.0269921,0.02689115,0.01459563,0.05000086,0.00276899,0.01983519,0.00829481,0.04348679,0.01783581,0.00200692,0.00488509,0.04980536,0.01431045,0.01070191,0.02175952,0.0130629,0.01252609,4.83e-06,0.01830082,0.03698233,0.00452222,0.04993293,0.00570413,0.02345539,0.01127898,0.00829444,0.00812082,0.02944988,0.01635102,0.02885824,0.04444858,0.00324143,-7.2e-07,3.2e-07,0.01900677,0.01465697,0.02283636,0.01187085,0.00957245,0.00486609,0.02306256,0.00299157,0.00967164,0.01695617,0.04831417,0.00134253,0.00652254,0.01673005",0.0011687707355322197,0.0011747258476786978,0.24169503496871647,55,optimal
21,2016-06-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.0316484,0.01232915,0.01373311,0.00379219,0.00917881,0.00173623,0.02380951,3.83e-06,0.00474382,0.03326391,0.02836123,0.01255841,0.02699838,0.02689516,0.01460235,0.05000269,0.00277713,0.01983935,0.00830183,0.0442997,0.01784154,0.00027484,0.00790087,0.04979362,0.01964413,0.01070688,0.0180886,0.01306669,0.01252991,0.00457264,0.01520892,0.03698877,0.00452286,0.04994047,0.00737423,0.02346922,0.01126456,0.00830267,0.00812839,0.02945458,0.01635701,0.02886465,0.04445331,0.00324638,9.5e-07,2.28e-06,0.01009542,0.01466436,0.01965627,0.01187494,0.00958013,0.00487322,0.01902278,0.00300013,0.00967838,0.01873783,0.04853266,3.11e-06,0.00652656,0.01288004",0.001265230334595338,0.0012064894886201305,0.07717558940116968,56,optimal
22,2016-09-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.03164286,0.01734471,0.01372645,0.00829675,0.00917546,0.00930275,0.02380466,3.24e-06,0.00473681,0.03326139,0.02835515,0.01255275,0.02698987,0.02633583,-1.4e-06,0.02399036,0.0012846,0.02497865,0.00829298,0.04908003,0.02057461,0.00026751,0.01320012,0.03353547,0.02542639,0.01070042,0.01808096,0.01311667,0.00929437,0.01474925,0.01520512,0.03698976,0.0045161,0.04993516,0.00736552,0.02346226,0.01087853,0.0121278,0.00812223,0.02945002,0.01634546,0.01040799,0.0499934,0.00833028,0.00140109,-8.1e-07,0.01008963,0.02428931,0.01965775,0.01186951,0.0096021,0.00044259,0.0390583,0.00584863,0.00967458,0.01924334,0.03419813,2.8e-07,0.00652424,0.01287213",0.0012405032437278012,0.0011984804235760727,0.19987113620346458,56,optimal
23,2016-12-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.0348041,0.01734569,0.01373126,0.00642515,0.00917972,0.02065578,0.02380789,1.01e-06,0.00473841,0.04586819,0.02306261,0.01255534,0.04999842,0.01579836,5.6e-07,0.01103971,0.00128676,0.02498271,0.0005348,0.0490859,0.02057803,0.0075262,0.01320526,0.02798428,0.02543035,0.01070199,0.01808257,0.01311744,0.00927322,0.01113388,0.0152071,0.02036042,0.00617364,0.03511167,0.00736578,0.02346314,0.00490754,0.01213263,6.8e-07,0.02944964,0.01634421,0.01907801,0.04999785,0.01452049,0.00140627,0.01430327,0.02462152,0.02429087,0.01965652,0.0028637,0.00960301,1.66e-06,0.03905979,0.00608018,0.00967598,0.02001876,0.03597547,4.8e-07,0.00652454,0.00986958",0.0012958651973479262,0.0011783819143870678,0.2111957287208726,55,optimal
24,2017-03-31,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.03480551,0.00385408,0.01373531,0.0063395,0.00918341,0.01790159,0.0238132,0.00430929,0.00473828,0.01821432,0.02306466,0.01255945,0.04527869,0.02960003,1.89e-06,0.00650839,0.02370976,0.04605462,0.00878623,0.03536382,0.02057695,0.01971654,0.02359887,0.022538,0.00289477,0.01070381,0.01808373,0.01489817,0.00278188,0.01113484,0.02102831,0.01819828,0.00957961,0.03967141,0.00736663,0.02346397,0.0003937,0.01213716,1.77e-06,0.02944832,0.03519492,0.01908153,0.04999872,0.00088799,0.00140836,0.01430234,0.02462044,0.00902871,0.01965473,0.00286322,0.04085636,9.6e-07,0.00554671,-2.2e-07,0.02001453,0.02727708,0.03004018,0.00254822,0.00863979,0.01199669",0.001142281298696132,0.0010020962377729579,0.3650771658142493,56,optimal
25,2017-06-30,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.03480497,0.00385262,0.01373253,0.00449484,0.00918201,0.01789994,0.02381154,0.00431179,0.00457289,0.01821238,0.02306579,0.01098928,0.04525648,0.02960041,-1.65e-06,0.00381161,0.02370674,0.04605708,0.0087885,0.03536391,0.02057222,0.01736465,0.02360041,0.02208329,0.00289546,0.01070458,0.01808427,0.02162162,0.00278233,0.01113601,0.02295259,0.01647781,0.00958062,0.03708602,0.01631309,0.02346464,-1.09e-06,0.01214238,0.0095644,0.02819986,0.03519665,0.01908171,0.05000015,0.00559676,0.00140847,0.01429947,0.00512611,0.01847964,0.01573914,0.00286446,0.03731578,-1.5e-07,0.00554447,0.00351358,0.02042182,0.02352835,0.02615807,0.0069525,0.00863832,0.01199586",0.0012002616792099589,0.00101614460263207,0.09933498294475261,57,optimal
26,2017-09-29,"['AAPL', 'MSFT', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'META', 'TSLA', 'BRK-B', 'JPM', 'JNJ', 'V', 'UNH', 'PG', 'MA', 'HD', 'BAC', 'CVX', 'LLY', 'XOM', 'AVGO', 'COST', 'ABBV', 'PFE', 'MRK', 'PEP', 'KO', 'ADBE', 'CSCO', 'WMT', 'MCD', 'ACN', 'CRM', 'TMO', 'DIS', 'LIN', 'NFLX', 'ABT', 'DHR', 'WFC', 'CMCSA', 'VZ', 'NEE', 'NKE', 'PM', 'TXN', 'HON', 'UPS', 'LOW', 'RTX', 'MS', 'INTC', 'GS', 'AMD', 'IBM', 'SBUX', 'CAT', 'DE', 'UNP', 'BA']","0.02403192,0.00546035,0.01373075,0.00449084,0.00918078,0.01789844,0.02381123,0.00431144,0.00457199,0.0152533,0.02306406,1.04e-06,0.04525735,0.02960017,-2.6e-07,0.00381285,0.02370545,0.04605572,0.01145027,0.03536421,0.02056993,0.01736527,0.02359983,0.016146,0.00289527,0.0107039,0.01808309,0.02199916,0.00278182,0.01613501,0.02271683,0.01647819,0.00957941,0.03708714,0.01636129,0.02346427,1.16e-06,0.01737271,0.02287682,0.02764594,0.03519555,0.01884409,0.04999862,0.00371482,0.00140599,0.01429822,7e-08,0.0283705,0.01768517,0.00286345,0.03731104,-8.2e-07,0.00554365,0.00432638,0.02042196,0.02137105,0.02615493,0.00694865,0.00863747,0.01199427",0.0012749037621887587,0.0010414211215366272,0.08178997903011066,55,optimal
