date,Baseline_CVaR,SPY,regime_aware_cvar_index,ML_Alpha_CVaR
2020-01-02,0.0,0.009294901071624,0.0,0.0
2020-01-03,0.0,-0.0075770637763211,0.0,0.0
2020-01-06,0.0,0.003795708357927,0.0,0.0
2020-01-07,0.0,-0.0028202133851003,0.0,0.0
2020-01-08,0.0,0.0053315576037482,0.0,0.0
2020-01-09,0.0,0.0067326854994001,0.0,0.0
2020-01-10,0.0,-0.0028608515570132,0.0,0.0
2020-01-13,0.0,0.0068391090250307,0.0,0.0
2020-01-14,0.0,-0.0015231286676941,0.0,0.0
2020-01-15,0.0,0.0022507622370891,0.0,0.0
2020-01-16,0.0,0.0082971633642717,0.0,0.0
2020-01-17,0.0,0.0031101169264387,0.0,0.0
2020-01-21,0.0,-0.0019631586974433,0.0,0.0
2020-01-22,0.0,0.0001309972164964,0.0,0.0
2020-01-23,0.0,0.0011454942423253,0.0,0.0
2020-01-24,0.0,-0.0089368448653142,0.0,0.0
2020-01-27,0.0,-0.0161696306670849,0.0,0.0
2020-01-28,0.0,0.010443697800353,0.0,0.0
2020-01-29,0.0,-0.0008301649184206,0.0,0.0
2020-01-30,0.0,0.003217196519638,0.0,0.0
2020-01-31,0.0,-0.0183129595619944,0.0,0.0
2020-02-03,0.0,0.0073922583862424,0.0,0.0
2020-02-04,0.0,0.0151502947659733,0.0,0.0
2020-02-05,0.0,0.01147478330554,0.0,0.0
2020-02-06,0.0,0.0033519402651628,0.0,0.0
2020-02-07,0.0,-0.0053423802873319,0.0,0.0
2020-02-10,0.0,0.0074519145382007,0.0,0.0
2020-02-11,0.0,0.001716794228256,0.0,0.0
2020-02-12,0.0,0.0064198946199657,0.0,0.0
2020-02-13,0.0,-0.0010617590804578,0.0,0.0
2020-02-14,0.0,0.0016082862355634,0.0,0.0
2020-02-18,0.0,-0.0026067242462652,0.0,0.0
2020-02-19,0.0,0.0047898508356952,0.0,0.0
2020-02-20,0.0,-0.0041133806953817,0.0,0.0
2020-02-21,0.0,-0.0103580909258375,0.0,0.0
2020-02-24,0.0,-0.0337175648145166,0.0,0.0
2020-02-25,0.0,-0.0307905886793426,0.0,0.0
2020-02-26,0.0,-0.0036855505714557,0.0,0.0
2020-02-27,0.0,-0.0459396258288178,0.0,0.0
2020-02-28,0.0,-0.0042029921346015,0.0,0.0
2020-03-02,0.0,0.0423795269079885,0.0,0.0
2020-03-03,0.0,-0.0290639447135599,0.0,0.0
2020-03-04,0.0,0.0412064525908773,0.0,0.0
2020-03-05,0.0,-0.033825016609429,0.0,0.0
2020-03-06,0.0,-0.0166763979710934,0.0,0.0
2020-03-09,0.0,-0.0813171996082428,0.0,0.0
2020-03-10,0.0,0.050460042648838,0.0,0.0
2020-03-11,0.0,-0.0499853403178382,0.0,0.0
2020-03-12,0.0,-0.1005602434121681,0.0,0.0
2020-03-13,0.0,0.0820389779336974,0.0,0.0
2020-03-16,0.0,-0.1158862417752689,0.0,0.0
2020-03-17,0.0,0.0525636926993785,0.0,0.0
2020-03-18,0.0,-0.051930552301962,0.0,0.0
2020-03-19,0.0,0.002122615677838,0.0,0.0
2020-03-20,0.0,-0.0440868147768702,0.0,0.0
2020-03-23,0.0,-0.0258861581516527,0.0,0.0
2020-03-24,0.0,0.086749262774885,0.0,0.0
2020-03-25,0.0,0.0148398769036584,0.0,0.0
2020-03-26,0.0,0.0567552281820669,0.0,0.0
2020-03-27,0.0,-0.0302284738486381,0.0,0.0
2020-03-30,0.0,0.0319615050230508,0.0,0.0
2020-03-31,-0.0129760105843911,-0.0150366280649291,-0.0147235053706807,0.0
2020-04-01,-0.0434583947618118,-0.0460338591307451,-0.0423911710303228,0.0
2020-04-02,0.0292771671625067,0.0227893061586133,0.0306590544094519,0.0
2020-04-03,-0.019555804701417,-0.014540846884264,-0.0183410158034006,0.0
2020-04-06,0.0645552805605272,0.0649920648287992,0.0640604850201576,0.0
2020-04-07,-0.0077499435230906,0.0010176874949699,-0.0062058147678478,0.0
2020-04-08,0.0334730438052338,0.0330155434238411,0.0330348700595902,0.0
2020-04-09,0.0117362849047467,0.0151195426070068,0.011094334272331,0.0
2020-04-13,-0.0112240792168305,-0.0091538276730104,-0.0102488700431017,0.0
2020-04-14,0.0299331799898109,0.0290400832188616,0.0281434798194317,0.0
2020-04-15,-0.0202743127744266,-0.0214772840349119,-0.0201684676984534,0.0
2020-04-16,0.0036357191873805,0.004804162507962,0.001482431179571,0.0
2020-04-17,0.023244815571667,0.0266580758908401,0.0266704795674141,0.0
2020-04-20,-0.0144880673437082,-0.0177694705119752,-0.0159353171914795,0.0
2020-04-21,-0.0294457313706458,-0.0308099677057761,-0.0284938413867499,0.0
2020-04-22,0.0187783778756442,0.0219213623269113,0.0206383382920225,0.0
2020-04-23,0.003111626687164,-3.865107740351249e-05,0.0036844693702384,0.0
2020-04-24,0.0138950611429613,0.013818736707596,0.0123118795976661,0.0
2020-04-27,0.0150354082154983,0.0143070454472508,0.014190103922555,0.0
2020-04-28,-0.0102405230093061,-0.0045952847446527,-0.0085301991000814,0.0
2020-04-29,0.0186119317237953,0.0258263995598984,0.0197474220759466,0.0
2020-04-30,-0.0105448743522598,-0.0093515623563934,-0.0106097759494261,0.0
2020-05-01,-0.0259991669903834,-0.026834871423954,-0.0261908315968862,0.0
2020-05-04,0.0004828934341744,0.0027807952704161,0.0017150813741915,0.0
2020-05-05,0.0080648726476224,0.0092012993219008,0.0072505685118407,0.0
2020-05-06,-0.0055309542372693,-0.0068076356854135,-0.0061386506454627,0.0
2020-05-07,0.0029557228392506,0.0119956172464705,0.0049579414462161,0.0
2020-05-08,0.0164907399174379,0.016400821332704,0.0168373178654841,0.0
2020-05-11,-0.0013673482976619,0.000221296058145,-0.0015980881319268,0.0
2020-05-12,-0.018407965447352,-0.0201530353407076,-0.0185492510341426,0.0
2020-05-13,-0.0169985198913026,-0.0178440573654959,-0.0167371564860306,0.0
2020-05-14,0.014044093775039,0.0119187291391559,0.0136074691957376,0.0
2020-05-15,0.0030072855685542,0.0045697532173873,0.0030544669006391,0.0
2020-05-18,0.0322657003901496,0.0299914844187354,0.032163353534606,0.0
2020-05-19,-0.0123800157764461,-0.0103285059834806,-0.0125325294855757,0.0
2020-05-20,0.0146087981749127,0.0168526849030268,0.0153218136488966,0.0
2020-05-21,-0.0057999097389783,-0.0069264977443499,-0.006592934510673,0.0
2020-05-22,0.000830123226475,0.0019004464458256,0.0007980606638802,0.0
2020-05-26,0.0139224254639768,0.0122656398573678,0.0147215786399991,0.0
2020-05-27,0.0174010645097988,0.0147503748388372,0.0165883843941454,0.0
2020-05-28,0.0002133355384964,-0.0018497444090329,-0.0011170076152575,0.0
2020-05-29,0.00410584853133,0.004440741262181,0.0043668847482306,0.0
2020-06-01,0.0022423999527545,0.0040328341059003,0.0017451476560839,0.0
2020-06-02,0.0090466582827668,0.0082623305573136,0.008996857284881,0.0
2020-06-03,0.0153138717210348,0.0132175837319539,0.0160343109799281,0.0
2020-06-04,-0.0033134839904629,-0.0026295773231246,-0.0035843384064203,0.0
2020-06-05,0.0255011636923018,0.025314343455007,0.0250387306797129,0.0
2020-06-08,0.0118545679363439,0.01202042475997,0.0108570664269424,0.0
2020-06-09,-0.0078783406465617,-0.0075042228201587,-0.0067786887247686,0.0
2020-06-10,-0.0055993212800658,-0.0055977215801777,-0.0070676224670373,0.0
2020-06-11,-0.0610827529389678,-0.0593847746213601,-0.0615808586798837,0.0
2020-06-12,0.0133275246669167,0.011914245234756,0.0139110717189792,0.0
2020-06-15,0.0065785692114588,0.0092826926152297,0.0061544455109239,0.0
2020-06-16,0.0222769529320345,0.0190694065776867,0.0220535670634427,0.0
2020-06-17,-0.0030712965084013,-0.0041447973125655,-0.0037831424741368,0.0
2020-06-18,0.0009041826153176,0.0003806557706658,0.0004274733995835,0.0
2020-06-19,-0.0057004049646474,-0.0057251071522515,-0.0068236794105256,0.0
2020-06-22,0.0052705407753155,0.0063822623855856,0.0058257260616449,0.0
2020-06-23,0.0042018992759139,0.0045880343344684,0.0036438669842195,0.0
2020-06-24,-0.0241162260729065,-0.0258342035547635,-0.0244178837906245,0.0
2020-06-25,0.0149265450936204,0.0106795085122378,0.0144623702692238,0.0
2020-06-26,-0.027541322563528,-0.0240481211791841,-0.029645274566534,0.0
2020-06-29,0.0152122720456105,0.0146039868776753,0.0153338692087253,0.0
2020-06-30,0.0152710353685257,0.0127233976622715,0.0149326099540817,0.0
2020-07-01,0.0049155359154607,0.0069761671208691,0.0046463759498735,0.0
2020-07-02,0.0069397892415466,0.00548419068764,0.0058885460753015,0.0
2020-07-06,0.018635659415978,0.0153263628434532,0.0187994663201869,0.0
2020-07-07,-0.0104547520222997,-0.0103853700847107,-0.0112416860626441,0.0
2020-07-08,0.0079830464915918,0.0076377894481173,0.0078956774264945,0.0
2020-07-09,-0.0068324842857183,-0.0057228661437695,-0.0067365299538407,0.0
2020-07-10,0.0150495917254277,0.0101627236345057,0.01537410022993,0.0
2020-07-13,-0.0066983268278441,-0.0086948209352331,-0.0068939809640781,0.0
2020-07-14,0.0166666988963953,0.012879351051645,0.0160842188728671,0.0
2020-07-15,0.008834047548002,0.0091514642339091,0.0089417215295008,0.0
2020-07-16,0.0005750263457679,-0.0033089924405564,-0.0008779134860848,0.0
2020-07-17,0.0041724766801393,0.0029084851259445,0.0023262117479132,0.0
2020-07-20,0.0071873863431601,0.0080460586351573,0.005766553357177,0.0
2020-07-21,0.0010740823884801,0.002117103007101,0.003594885547705,0.0
2020-07-22,0.0042086760726351,0.0056676044685437,0.0052012124289758,0.0
2020-07-23,-0.0101214599978402,-0.0119991523138302,-0.0086631658782816,0.0
2020-07-24,-0.0050115124590271,-0.0064722985664802,-0.0049824065986173,0.0
2020-07-27,0.0103522105745218,0.0072700913821219,0.0075053132887875,0.0
2020-07-28,-0.0065988946257392,-0.006366794286527,-0.005559269707404,0.0
2020-07-29,0.0100725943910845,0.0122309421562608,0.0087044519595076,0.0
2020-07-30,-0.0092461091464778,-0.0035740325290673,-0.009845406771222,0.0
2020-07-31,0.0045292317018774,0.0078921274133353,0.0003913300757209,0.0
2020-08-03,0.0051063385694107,0.0069161329157795,0.0054755967923507,0.0
2020-08-04,0.0042286947785896,0.003847036335873,0.005386614204623,0.0
2020-08-05,0.0086643173003678,0.0061957865868128,0.0099796978664223,0.0
2020-08-06,0.0061621166709049,0.0066717408613155,0.0056444698374466,0.0
2020-08-07,0.0014763236622825,0.000706464176327,0.0020465189258336,0.0
2020-08-10,0.0029164685750132,0.0029809147512011,0.0027458600471788,0.0
2020-08-11,-0.0045783992585775,-0.0082916016884388,-0.0039955607469304,0.0
2020-08-12,0.0134996967879575,0.0138450437665123,0.0129036740704898,0.0
2020-08-13,-0.001113284657632,-0.0017839512870434,-0.0040095378081601,0.0
2020-08-14,-0.0009264585994523,3.1884196600604945e-05,-0.0008082608914043,0.0
2020-08-17,0.0030798729300302,0.0031515139013263,0.0022345595315744,0.0
2020-08-18,0.0040685156777159,0.0021589366102287,0.002562859376727,0.0
2020-08-19,-0.002663661272437,-0.0041632959660229,-0.0027660080208763,0.0
2020-08-20,0.0038955305482149,0.0031161588381812,0.0031060880753729,0.0
2020-08-21,0.0036891532552078,0.0035178384163549,0.0025741577997885,0.0
2020-08-24,0.0110469852579655,0.0101041165579467,0.0100791348998995,0.0
2020-08-25,0.003718888580799,0.0034703259726822,0.0029519616697896,0.0
2020-08-26,0.0153981542773779,0.0099994622396208,0.0113496174429841,0.0
2020-08-27,0.0018751143920874,0.0021606280397501,0.0013506530534078,0.0
2020-08-28,0.0054482570360079,0.0064540146582407,0.0066228631145813,0.0
2020-08-31,-0.0029702943565182,-0.0036214132384157,-0.0045108398636389,0.0
2020-09-01,0.0060463667524819,0.0093641665962096,0.005928883702809,0.0
2020-09-02,0.0154534644531585,0.0143643699413005,0.0164564681874778,0.0
2020-09-03,-0.0322568110727286,-0.0350141166253136,-0.0305914471466255,0.0
2020-09-04,-0.0082477938413213,-0.0082114828295176,-0.0070767194638381,0.0
2020-09-08,-0.0263647709236235,-0.0276863988391085,-0.0211531300465256,0.0
2020-09-09,0.021618935183469,0.0195333671342482,0.0184797414073122,0.0
2020-09-10,-0.0148948630929555,-0.0175048709061976,-0.0135561089476643,0.0
2020-09-11,0.0047912326746974,0.000514519096793,0.0062748212253778,0.0
2020-09-14,0.0122327534677327,0.0130633135728705,0.0108859170718545,0.0
2020-09-15,0.0057046257119844,0.0050642635296803,0.0066600249438773,0.0
2020-09-16,-0.0042041675028938,-0.0039859595337896,-0.0032281740055905,0.0
2020-09-17,-0.0060971705285544,-0.0088510240659946,-0.0069964777134861,0.0
2020-09-18,-0.0082748192332985,-0.0115794153257248,-0.0076469591590236,0.0
2020-09-21,-0.0134241640941196,-0.0111914760383803,-0.0141989058674757,0.0
2020-09-22,0.0065464387624413,0.0101556761140901,0.0078180898496822,0.0
2020-09-23,-0.0247221633286158,-0.0234611022812415,-0.0206245588973264,0.0
2020-09-24,-0.000104054592252,0.0026488327519842,0.0001272146856938,0.0
2020-09-25,0.0125865482037521,0.0160402304128533,0.011073012871705,0.0
2020-09-28,0.0157782004133197,0.0164594175991154,0.0142159886801335,0.0
2020-09-29,-0.0044852059583915,-0.0054564264275948,-0.003979401282715,0.0
2020-09-30,0.0089091032018075,0.0075668064395973,0.0083047326785807,0.0
2020-10-01,0.0013040495573576,0.0063997671266291,0.0005801133031319,0.0
2020-10-02,-0.0093842326378521,-0.00953496708421,-0.0091178127146617,0.0
2020-10-05,0.0178242182594826,0.017564091931587,0.0174182747317807,0.0
2020-10-06,-0.0134410565060217,-0.0143011331824304,-0.0136658594462976,0.0
2020-10-07,0.018522349545838,0.0172562738158159,0.0181092053313766,0.0
2020-10-08,0.0095522734380078,0.0088133832977209,0.0093539788315209,0.0
2020-10-09,0.0075581983844304,0.008890599582946,0.0081532831210697,0.0
2020-10-12,0.0135622154345563,0.0159401273222829,0.0138884991146725,0.0
2020-10-13,-0.0071216242157321,-0.0065472164689636,-0.0079190222530786,0.0
2020-10-14,-0.00548355916631,-0.0062828715495707,-0.0056880800080757,0.0
2020-10-15,-0.0035039176652736,-0.001230542209052,-0.0033291655498172,0.0
2020-10-16,0.003390570064869,-0.0006158394085507,0.0028156683678663,0.0
2020-10-19,-0.01608244954511,-0.0153328681248805,-0.0165510818930769,0.0
2020-10-20,0.0037187368357298,0.0039955103721974,0.0051007201312763,0.0
2020-10-21,-0.0070680323763397,-0.0018709079358117,-0.0060179834962949,0.0
2020-10-22,0.0069128138653588,0.0054470603904472,0.0065041673802721,0.0
2020-10-23,0.001606645403147,0.0034087420673154,0.0016494212295194,0.0
2020-10-26,-0.0180177006670652,-0.018672871279349,-0.0177927013574758,0.0
2020-10-27,-0.0043791544307291,-0.0034414747045761,-0.0048509482911269,0.0
2020-10-28,-0.0372809692469734,-0.0347875155356834,-0.037260750794379,0.0
2020-10-29,0.0133933282079435,0.0101328552898226,0.0141010746181597,0.0
2020-10-30,-0.0106101189581382,-0.0104931389352049,-0.0122942169325258,0.0
2020-11-02,0.0156781808793554,0.0111412691024263,0.0152088541006692,0.0
2020-11-03,0.0186291151865264,0.0175017713780781,0.0183385327885513,0.0
2020-11-04,0.0111391584749447,0.022101390736321,0.0145445929619543,0.0
2020-11-05,0.0229354204496697,0.0193354467223941,0.0207668828904758,0.0
2020-11-06,0.00115301957158,-0.0002443643484578,0.0013833622389112,0.0
2020-11-09,0.0103630929208872,0.0125077526176601,0.0112233041751281,0.0
2020-11-10,0.0004271720165364,-0.0014794018669716,0.0013126622581146,0.0
2020-11-11,0.0076084064301599,0.007405211443729,0.0074168926868063,0.0
2020-11-12,-0.0092752165905495,-0.0097647019206716,-0.0097655355560317,0.0
2020-11-13,0.0098041275283083,0.0137754825142359,0.0101085611880666,0.0
2020-11-16,0.0107099308715332,0.0123793716995061,0.010765263718256,0.0
2020-11-17,-0.0027206225269619,-0.0053841505093468,-0.0024166369609103,0.0
2020-11-18,-0.0134462355729298,-0.012116296125754,-0.0139954201912504,0.0
2020-11-19,0.0057759470278238,0.004224535517465,0.0049002438416729,0.0
2020-11-20,-0.0064284219580362,-0.006870198776737,-0.0062882139098448,0.0
2020-11-23,0.0088333758648165,0.0059728548543554,0.0083879969595066,0.0
2020-11-24,0.0174433040246154,0.0159713660345922,0.0171556141139612,0.0
2020-11-25,-0.0020115458974414,-0.0015326125196314,-0.0005832129021146,0.0
2020-11-27,0.0021399524843746,0.0027687793829578,0.0025350998479312,0.0
2020-11-30,-0.0050990970309837,-0.0044219162908058,-0.0060051948305092,0.0
2020-12-01,0.0073577861836161,0.0108722274523141,0.008405068126811,0.0
2020-12-02,0.0011583463222513,0.0021020064377013,0.0028125741736974,0.0
2020-12-03,-0.0014643361986743,-0.0002625092987116,-0.0010414519815884,0.0
2020-12-04,0.0090929610097867,0.0085687838212428,0.0075121546917275,0.0
2020-12-07,-0.001399400590086,-0.0020556182052797,-0.0006880306281705,0.0
2020-12-08,0.0015081684246062,0.0029229209482846,0.0020296475242107,0.0
2020-12-09,-0.0034629226367706,-0.008998609342542,-0.0029059263650382,0.0
2020-12-10,-0.0012747754928372,-0.0003499664651193,-0.0007644844420567,0.0
2020-12-11,0.0009478000172684,-0.0011674402283236,0.000274223506515,0.0
2020-12-14,-0.0036719733482245,-0.00447807810803,-0.0048103934354888,0.0
2020-12-15,0.0134978997362533,0.0134324072050684,0.0141091448355704,0.0
2020-12-16,-0.0007648872432098,0.0015616869389466,-0.0014169048379973,0.0
2020-12-17,0.0084197938780504,0.0055617335706978,0.0086131227629887,0.0
2020-12-18,-0.00061382228223,-0.0040024816955333,-0.0020004295992521,0.0
2020-12-21,-0.0036015664864712,-0.0035551739158146,-0.0030071078739511,0.0
2020-12-22,-0.0040985576679092,-0.0017098232035661,-0.0043035610880372,0.0
2020-12-23,9.137531412274928e-05,0.000898746164722,0.0003101895540052,0.0
2020-12-24,0.0030847247883761,0.0039045038107301,0.0028332832563898,0.0
2020-12-28,0.0082707772772032,0.008536619680848,0.0086929583042245,0.0
2020-12-29,-0.0026158691700186,-0.0018907388106084,-0.0023217517593911,0.0
2020-12-30,0.0015364135622747,0.0014040720389116,0.0007209625532279,0.0
2020-12-31,0.0072940430073749,0.0050839821602632,0.0069620689341776,0.0
2021-01-04,-0.014228167720233,-0.0137114189880994,-0.0146930823841658,0.0
2021-01-05,0.0059027764848667,0.0068505247473214,0.0055777683346619,0.0
2021-01-06,0.0082701800388283,0.0059773382983876,0.0070225057525436,0.0
2021-01-07,0.0130777458747667,0.0147467327555548,0.0128589781111117,0.0
2021-01-08,0.004899594471073,0.0056874846875751,0.005303349567974,0.0
2021-01-11,-0.0061444136350642,-0.0067838681379971,-0.0061591502291127,0.0
2021-01-12,-0.0019720976269208,0.0002249971884845,-0.0017609204316759,0.0
2021-01-13,0.0033228172646056,0.0026960249985508,0.0034424190557438,0.0
2021-01-14,-0.0051250012434013,-0.0035118807780049,-0.005188592422689,0.0
2021-01-15,-0.0081447056531326,-0.0073161068106132,-0.0078072591267003,0.0
2021-01-19,0.006702819745502,0.0078225784027565,0.0063021472718977,0.0
2021-01-20,0.014728329159001,0.013717406281744,0.0152871411078688,0.0
2021-01-21,0.0026132115606084,0.0009152303275008,0.0022153651365125,0.0
2021-01-22,-0.0080107262658751,-0.0035268507377951,-0.0063984305600591,0.0
2021-01-25,0.0035110242210392,0.0039148773502025,0.003015254791699,0.0
2021-01-26,0.0005557833899134,-0.0015530106562928,0.0011015875871079,0.0
2021-01-27,-0.0309924407288774,-0.0247550607670785,-0.0308318273064643,0.0
2021-01-28,0.013068701859326,0.0085832573749974,0.0123610968803765,0.0
2021-01-29,-0.0198703077351208,-0.0202297627613208,-0.0199615341430163,0.0
2021-02-01,0.012555910074269,0.016499575035397,0.0125900480806263,0.0
2021-02-02,0.0158092204125533,0.0140566257017366,0.0161442085608783,0.0
2021-02-03,-0.0005588812728734,0.000781359046311,-0.0001604109365974,0.0
2021-02-04,0.0114840881959786,0.0112892121918007,0.0126674767062102,0.0
2021-02-05,0.0041681412313629,0.0039364168922497,0.0038718454812649,0.0
2021-02-08,0.0068327485627161,0.0071994945593273,0.0066562420469085,0.0
2021-02-09,-0.0012143360332295,-0.0006548431339055,-0.0012215608778698,0.0
2021-02-10,-0.0024992271088907,-0.0004368004437452,-0.0027234353833563,0.0
2021-02-11,0.0016452525702754,0.0016097571106405,0.0010723149425935,0.0
2021-02-12,0.002505137098873,0.0049223002992683,0.0026721779603348,0.0
2021-02-16,-0.0006356407942985,-0.000868479672457,-0.0005020177210007,0.0
2021-02-17,0.0014123204025691,0.0002171906399371,0.0005027705322798,0.0
2021-02-18,-0.0045175968789267,-0.0042437495680702,-0.0044489746599343,0.0
2021-02-19,-0.0033783412482116,-0.0017735580850534,-0.0032463197481768,0.0
2021-02-22,-0.0076112985251065,-0.007731149375188,-0.0070160954294103,0.0
2021-02-23,0.0014312622150489,0.0012102210130189,0.0005642458720461,0.0
2021-02-24,0.0088400759293715,0.0109625340945569,0.0086854408714722,0.0
2021-02-25,-0.0212538258706232,-0.0243840685690903,-0.0214284237297458,0.0
2021-02-26,-0.0031012144706373,-0.0051673927532323,-0.0030167312218546,0.0
2021-03-01,0.0216094434717653,0.0239621890523356,0.0220836030710023,0.0
2021-03-02,-0.0064366889703978,-0.0078502818613731,-0.006424981587306,0.0
2021-03-03,-0.0132127118157399,-0.0133154065849577,-0.013172619345516,0.0
2021-03-04,-0.0131183564037517,-0.0124766279719037,-0.0129662592032616,0.0
2021-03-05,0.0172376531200128,0.0182406536764232,0.0168164147679296,0.0
2021-03-08,-0.0027982478300368,-0.0049824049182785,-0.00394897934783,0.0
2021-03-09,0.0155275060962408,0.0141583025870026,0.0150201608300623,0.0
2021-03-10,0.0094010849107552,0.0062257650730873,0.0094448187888741,0.0
2021-03-11,0.0099596015754032,0.0100653733344228,0.0102732044548831,0.0
2021-03-12,0.0015091390208124,0.0013524481369033,0.0017092499693069,0.0
2021-03-15,0.0063519302498789,0.0059560079587396,0.0063582007176913,0.0
2021-03-16,0.0016686925492285,-0.0012636958057305,0.0016261768252737,0.0
2021-03-17,9.26383004282451e-05,0.0034110017628778,5.250431934778011e-05,0.0
2021-03-18,-0.0113515214177184,-0.014666227313258,-0.0112413451461353,0.0
2021-03-19,-0.001049988160245,-0.0018519028141855,-0.0014816891070603,0.0
2021-03-22,0.0090022950844619,0.0079551890422034,0.0088804703715773,0.0
2021-03-23,-0.0059795615046373,-0.0079006723328184,-0.0062958740259229,0.0
2021-03-24,-0.0054581427308181,-0.0051102082868966,-0.0054991194371396,0.0
2021-03-25,0.005754266538007,0.0056279688478344,0.0061817677045006,0.0
2021-03-26,0.0165779585762615,0.0159726650244841,0.0161114204646338,0.0
2021-03-29,-0.0008665552798427,-0.0005095541511527,-0.0003219751030293,0.0
2021-03-30,-0.0044175736769299,-0.0026323580163137,-0.00434533291886,0.0
2021-03-31,0.002535328047741,0.0040263106331944,0.002453131506247,0.0
2021-04-01,0.0096566189950724,0.0107377502131996,0.0099043373873985,0.0
2021-04-05,0.016286960382584,0.0142618984040555,0.0158564274623575,0.0
2021-04-06,-0.0002345454983486,-0.0006010950564512,-0.0005917193488217,0.0
2021-04-07,0.0025378278461237,0.001175717649706,0.0025954989658701,0.0
2021-04-08,0.004487860352296,0.0047150852577785,0.0049385537225178,0.0
2021-04-09,0.0097922750129102,0.0072505367092767,0.010979078268719,0.0
2021-04-12,-0.0014795190122639,0.0003611505263038,-0.0011596152145415,0.0
2021-04-13,0.0015214478099892,0.0029616679086769,0.0022794428505588,0.0
2021-04-14,-0.0038019417113003,-0.0034260282606478,-0.0047496680366596,0.0
2021-04-15,0.0111114051160335,0.0107027008156204,0.0106050086420811,0.0
2021-04-16,0.0051606576465298,0.0033387310715641,0.0056531057530751,0.0
2021-04-19,-0.006234443044005,-0.0049227886332503,-0.0061210541871406,0.0
2021-04-20,-0.008794332560046,-0.0073655232834252,-0.0078804596628017,0.0
2021-04-21,0.0088409602064496,0.0094345159626404,0.0092974122722278,0.0
2021-04-22,-0.0099981508585056,-0.0091769632272944,-0.0102620790208248,0.0
2021-04-23,0.0104636884733407,0.0107832254443287,0.0091387269265422,0.0
2021-04-26,0.0007496986728874,0.0020868333526315,0.0003142945517121,0.0
2021-04-27,0.0002718500498538,-0.0002288300438407,0.0008737207867545,0.0
2021-04-28,-0.0015393100081104,-0.0002797522938859,-0.0014718947971875,0.0
2021-04-29,0.009230872616583,0.0063387636176773,0.0093414673939225,0.0
